Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,OrderYear,OrderMonth
3/25/1900,US-2017-119662,11/13/2017,11/16/2017,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,12/22/2065,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,8/17/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-21.25%,2017,November
3/26/1900,CA-2017-140088,5/28/2017,5/30/2017,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,12/14/1979,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,10/27/1900,1/2/1900,1/0/1900,2/2/1900,11.00%,2017,May
3/27/1900,CA-2017-155558,10/26/2017,11/2/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,1/17/2053,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,1/19/1900,1/1/1900,1/0/1900,1/6/1900,34.00%,2017,October
3/28/1900,CA-2017-155558,10/26/2017,11/2/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,1/17/2053,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,1/6/1900,1/2/1900,1/0/1900,1/2/1900,48.00%,2017,October
3/29/1900,CA-2016-159695,4/5/2016,4/10/2016,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,1/28/2111,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,6/6/1900,1/7/1900,1/0/1900,1/13/1900,8.75%,2016,April
3/30/1900,CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,7/4/2146,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,1/20/1900,1/3/1900,1/0/1900,1/6/1900,33.00%,2016,September
3/31/1900,CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,7/4/2146,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,3/13/1900,1/2/1900,1/0/1900,1/8/1900,11.25%,2016,September
4/1/1900,CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,7/4/2146,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,1/6/1900,1/1/1900,1/0/1900,1/3/1900,48.00%,2016,September
4/2/1900,CA-2015-149587,1/31/2015,2/5/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,9/11/2051,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,1/12/1900,1/2/1900,1/0/1900,1/6/1900,48.00%,2015,January
4/3/1900,CA-2015-149587,1/31/2015,2/5/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,9/11/2051,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",2/22/1900,1/3/1900,1/0/1900,1/16/1900,31.00%,2015,January
4/4/1900,CA-2015-149587,1/31/2015,2/5/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,9/11/2051,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,2/1/1900,1/2/1900,1/0/1900,1/16/1900,49.00%,2015,January
4/5/1900,US-2017-109484,11/6/2017,11/12/2017,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,2/19/2166,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,1/5/1900,1/1/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-66.67%,2017,November
4/6/1900,CA-2017-161018,11/9/2017,11/11/2017,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,5/27/1927,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,4/5/1900,1/7/1900,1/0/1900,2/9/1900,42.00%,2017,November
4/7/1900,CA-2017-157833,6/17/2017,6/20/2017,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,9/10/2157,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,2/20/1900,1/3/1900,1/0/1900,1/17/1900,35.00%,2017,June
4/8/1900,CA-2016-149223,9/6/2016,9/11/2016,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,11/14/2050,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,3/17/1900,1/6/1900,1/0/1900,1/22/1900,29.00%,2016,September
4/9/1900,CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,12/9/2065,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,3/4/1900,1/7/1900,1/0/1900,1/22/1900,35.00%,2016,August
4/10/1900,CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,12/9/2065,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,4/4/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-11.25%,2016,August
4/11/1900,CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,12/9/2065,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1/1/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-170.00%,2016,August
4/12/1900,CA-2016-129903,12/1/2016,12/4/2016,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,1/17/2053,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),1/23/1900,1/4/1900,1/0/1900,1/11/1900,49.00%,2016,December
4/13/1900,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,1/24/2119,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,8/25/1900,1/6/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-11.25%,2015,November
4/14/1900,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,1/24/2119,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",4/11/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-3.75%,2015,November
4/15/1900,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,1/24/2119,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",2/5/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-70.00%,2015,November
4/16/1900,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,3/21/1977,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,3/14/1900,1/8/1900,1/0/1900,1/17/1900,23.75%,2017,November
4/17/1900,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,3/21/1977,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,1/27/1900,1/1/1900,1/0/1900,1/2/1900,7.50%,2017,November
4/18/1900,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,3/21/1977,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,1/3/1900,1/1/1900,1/0/1900,1/1/1900,32.50%,2017,November
4/19/1900,CA-2015-129476,10/15/2015,10/20/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,7/14/2065,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,12/4/1900,1/5/1900,1/0/1900,3/7/1900,20.00%,2015,October
4/20/1900,CA-2017-146780,12/25/2017,12/30/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,6/22/1927,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,2/10/1900,1/2/1900,1/0/1900,1/10/1900,26.00%,2017,December
4/21/1900,CA-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,10/9/2037,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",3/15/1900,1/2/1900,1/0/1900,1/22/1900,30.00%,2016,November
4/22/1900,CA-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,10/9/2037,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",1/27/1900,1/6/1900,1/0/1900,1/13/1900,49.00%,2016,November
4/23/1900,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,5/9/2018,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",2/9/1900,1/14/1900,1/0/1900,1/14/1900,36.25%,2014,August
4/24/1900,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,5/9/2018,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",1/4/1900,1/2/1900,1/0/1900,1/1/1900,35.00%,2014,August
4/25/1900,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,5/9/2018,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,1/23/1900,1/3/1900,1/0/1900,1/7/1900,31.25%,2014,August
4/26/1900,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,5/9/2018,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",5/9/1900,1/6/1900,1/0/1900,2/13/1900,33.75%,2014,August
4/27/1900,CA-2015-110457,3/2/2015,3/6/2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,8/4/2168,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,2/25/1902,1/3/1900,1/0/1900,6/13/1900,21.00%,2015,March
4/28/1900,US-2015-136476,4/5/2015,4/10/2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,12/30/2002,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,6/5/1900,1/1/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-73.33%,2015,April
4/29/1900,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,3/22/1954,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,2/16/1900,1/3/1900,1/0/1900,1/18/1900,39.00%,2016,June
4/30/1900,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,3/22/1954,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,1/30/1900,1/4/1900,1/0/1900,1/13/1900,45.00%,2016,June
5/1/1900,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,3/22/1954,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",8/13/1900,1/6/1900,1/0/1900,3/3/1900,28.00%,2016,June
5/2/1900,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,3/22/1954,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,4/24/1900,1/9/1900,1/0/1900,2/20/1900,45.00%,2016,June
5/3/1900,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,3/22/1954,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,3/8/1900,1/7/1900,1/0/1900,1/19/1900,29.00%,2016,June
5/4/1900,US-2014-152030,12/26/2014,12/28/2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,12/5/2110,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,8/22/1901,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-1.43%,2014,December
5/5/1900,US-2014-134614,9/20/2014,9/25/2014,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,12/4/2068,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,9/8/1901,1/6/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-66.00%,2014,September
5/6/1900,US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,10/12/2132,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1/2/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-76.67%,2017,November
5/7/1900,US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,10/12/2132,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",8/30/1900,1/7/1900,1/0/1900,1/30/1900,12.50%,2017,November
5/8/1900,US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,6/2/2146,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",3/21/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-11.25%,2016,November
5/9/1900,US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,6/2/2146,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,8/25/1900,1/3/1900,1/0/1900,1/26/1900,11.00%,2016,November
5/10/1900,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,5/9/2018,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,2/28/1900,1/5/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-20.00%,2017,February
5/11/1900,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,5/9/2018,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,3/18/1900,1/2/1900,1/0/1900,1/29/1900,37.50%,2017,February
5/12/1900,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,5/9/2018,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,1/21/1900,1/9/1900,1/0/1900,1/6/1900,32.50%,2017,February
5/13/1900,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,11/27/2161,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,1/20/1900,1/3/1900,1/0/1900,1/9/1900,48.00%,2016,October
5/14/1900,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,11/27/2161,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,2/4/1900,1/1/1900,1/0/1900,1/16/1900,47.00%,2016,October
